begin_datetime_utc,fuel_type,sub_fuel_type,net_generation_mw,max_capability_mw
2025-06-01T06:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-5.832610987391737,190
2025-06-01T06:00:00Z,GAS,COGENERATION,3456.9826677136953,6097
2025-06-01T06:00:00Z,GAS,COMBINED CYCLE,2395.7875852978227,3942
2025-06-01T06:00:00Z,GAS,GAS FIRED STEAM,521.3933245033688,3078
2025-06-01T06:00:00Z,GAS,SIMPLE CYCLE,79.35596206762725,984
2025-06-01T06:00:00Z,HYDRO,HYDRO,196.12024576639965,899
2025-06-01T06:00:00Z,OTHER,BIOMASS,98.03494276629553,171
2025-06-01T06:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T06:00:00Z,OTHER,GAS,6.251902101304796,10
2025-06-01T06:00:00Z,OTHER,GAS COGEN,39.65164232465956,58
2025-06-01T06:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T06:00:00Z,OTHER,WOOD/REFUSE,71.35409059312609,149
2025-06-01T06:00:00Z,SOLAR,SOLAR,0,1825
2025-06-01T06:00:00Z,WIND,WIND,2825.4779739499754,5688
2025-06-01T07:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-12.399999737739563,190
2025-06-01T07:00:00Z,GAS,COGENERATION,3464.4510741326544,6097
2025-06-01T07:00:00Z,GAS,COMBINED CYCLE,2340.429257375267,3942
2025-06-01T07:00:00Z,GAS,GAS FIRED STEAM,364.2062717299991,3078
2025-06-01T07:00:00Z,GAS,SIMPLE CYCLE,78.17383227613237,984
2025-06-01T07:00:00Z,HYDRO,HYDRO,211.46780866265297,899
2025-06-01T07:00:00Z,OTHER,BIOMASS,96.84572085062662,171
2025-06-01T07:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T07:00:00Z,OTHER,GAS,6.699902057647705,10
2025-06-01T07:00:00Z,OTHER,GAS COGEN,39.535214512083265,58
2025-06-01T07:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T07:00:00Z,OTHER,WOOD/REFUSE,70.94554188463422,149
2025-06-01T07:00:00Z,SOLAR,SOLAR,0,1825
2025-06-01T07:00:00Z,WIND,WIND,2845.1798812051115,5688
2025-06-01T08:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-4.189277688629097,190
2025-06-01T08:00:00Z,GAS,COGENERATION,3470.3798993815317,6097
2025-06-01T08:00:00Z,GAS,COMBINED CYCLE,2173.047728275855,3942
2025-06-01T08:00:00Z,GAS,GAS FIRED STEAM,357.7040493975745,3078
2025-06-01T08:00:00Z,GAS,SIMPLE CYCLE,78.30755387624104,984
2025-06-01T08:00:00Z,HYDRO,HYDRO,239.93672020094263,899
2025-06-01T08:00:00Z,OTHER,BIOMASS,102.03394301785363,171
2025-06-01T08:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T08:00:00Z,OTHER,GAS,6.242568693161011,10
2025-06-01T08:00:00Z,OTHER,GAS COGEN,39.453664321369594,58
2025-06-01T08:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T08:00:00Z,OTHER,WOOD/REFUSE,71.02735835552215,149
2025-06-01T08:00:00Z,SOLAR,SOLAR,0,1825
2025-06-01T08:00:00Z,WIND,WIND,2757.4403530996956,5688
2025-06-01T09:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2025-06-01T09:00:00Z,GAS,COGENERATION,3518.847707314889,6097
2025-06-01T09:00:00Z,GAS,COMBINED CYCLE,2296.420703180896,3942
2025-06-01T09:00:00Z,GAS,GAS FIRED STEAM,366.7661052057478,3078
2025-06-01T09:00:00Z,GAS,SIMPLE CYCLE,78.5517759010527,984
2025-06-01T09:00:00Z,HYDRO,HYDRO,299.6174182338516,899
2025-06-01T09:00:00Z,OTHER,BIOMASS,100.19438717683155,171
2025-06-01T09:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T09:00:00Z,OTHER,GAS,5.299901962280273,10
2025-06-01T09:00:00Z,OTHER,GAS COGEN,39.17058118926154,58
2025-06-01T09:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T09:00:00Z,OTHER,WOOD/REFUSE,70.93336950884925,149
2025-06-01T09:00:00Z,SOLAR,SOLAR,0,1825
2025-06-01T09:00:00Z,WIND,WIND,2456.153941760593,5688
2025-06-01T10:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2025-06-01T10:00:00Z,GAS,COGENERATION,3558.1357811043,6097
2025-06-01T10:00:00Z,GAS,COMBINED CYCLE,2489.149369016091,3942
2025-06-01T10:00:00Z,GAS,GAS FIRED STEAM,523.1226572450003,3078
2025-06-01T10:00:00Z,GAS,SIMPLE CYCLE,78.44333155685001,984
2025-06-01T10:00:00Z,HYDRO,HYDRO,231.30848165343204,899
2025-06-01T10:00:00Z,OTHER,BIOMASS,98.90660948647393,171
2025-06-01T10:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T10:00:00Z,OTHER,GAS,5.857735397550795,10
2025-06-01T10:00:00Z,OTHER,GAS COGEN,39.24492054409451,58
2025-06-01T10:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T10:00:00Z,OTHER,WOOD/REFUSE,70.90318575647142,149
2025-06-01T10:00:00Z,SOLAR,SOLAR,0.08083333333333333,1825
2025-06-01T10:00:00Z,WIND,WIND,2247.9411185373365,5688
2025-06-01T11:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2025-06-01T11:00:00Z,GAS,COGENERATION,3549.0576146003937,6097
2025-06-01T11:00:00Z,GAS,COMBINED CYCLE,2427.0160794084604,3942
2025-06-01T11:00:00Z,GAS,GAS FIRED STEAM,393.65260389010115,3078
2025-06-01T11:00:00Z,GAS,SIMPLE CYCLE,78.09360996511248,984
2025-06-01T11:00:00Z,HYDRO,HYDRO,292.500857217047,899
2025-06-01T11:00:00Z,OTHER,BIOMASS,99.49838722281986,171
2025-06-01T11:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T11:00:00Z,OTHER,GAS,5.499902248382568,10
2025-06-01T11:00:00Z,OTHER,GAS COGEN,39.15081186718412,58
2025-06-01T11:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T11:00:00Z,OTHER,WOOD/REFUSE,69.08926339149475,149
2025-06-01T11:00:00Z,SOLAR,SOLAR,7.209722023208936,1825
2025-06-01T11:00:00Z,WIND,WIND,2248.585069199163,5688
2025-06-01T12:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2025-06-01T12:00:00Z,GAS,COGENERATION,3570.4483256936073,6097
2025-06-01T12:00:00Z,GAS,COMBINED CYCLE,2446.583627985186,3942
2025-06-01T12:00:00Z,GAS,GAS FIRED STEAM,381.0203268549177,3078
2025-06-01T12:00:00Z,GAS,SIMPLE CYCLE,78.29838807529873,984
2025-06-01T12:00:00Z,HYDRO,HYDRO,299.13686141143245,899
2025-06-01T12:00:00Z,OTHER,BIOMASS,99.62355454815759,171
2025-06-01T12:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T12:00:00Z,OTHER,GAS,5.499902248382568,10
2025-06-01T12:00:00Z,OTHER,GAS COGEN,39.01425470881992,58
2025-06-01T12:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T12:00:00Z,OTHER,WOOD/REFUSE,65.90048029475741,149
2025-06-01T12:00:00Z,SOLAR,SOLAR,142.27660856106215,1825
2025-06-01T12:00:00Z,WIND,WIND,2092.458568022334,5688
2025-06-01T13:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2025-06-01T13:00:00Z,GAS,COGENERATION,3574.029707692994,6097
2025-06-01T13:00:00Z,GAS,COMBINED CYCLE,2459.9136473980216,3942
2025-06-01T13:00:00Z,GAS,GAS FIRED STEAM,421.33460369004143,3078
2025-06-01T13:00:00Z,GAS,SIMPLE CYCLE,75.24072114944458,984
2025-06-01T13:00:00Z,HYDRO,HYDRO,275.55184071719646,899
2025-06-01T13:00:00Z,OTHER,BIOMASS,101.07305360953013,171
2025-06-01T13:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T13:00:00Z,OTHER,GAS,5.306902125676473,10
2025-06-01T13:00:00Z,OTHER,GAS COGEN,38.750497905413305,58
2025-06-01T13:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T13:00:00Z,OTHER,WOOD/REFUSE,63.97118564950095,149
2025-06-01T13:00:00Z,SOLAR,SOLAR,477.6366318175859,1825
2025-06-01T13:00:00Z,WIND,WIND,1855.8371251092105,5688
2025-06-01T14:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2025-06-01T14:00:00Z,GAS,COGENERATION,3576.2859382524753,6097
2025-06-01T14:00:00Z,GAS,COMBINED CYCLE,2341.9446764805584,3942
2025-06-01T14:00:00Z,GAS,GAS FIRED STEAM,421.5099919668834,3078
2025-06-01T14:00:00Z,GAS,SIMPLE CYCLE,76.64183185736339,984
2025-06-01T14:00:00Z,HYDRO,HYDRO,334.15036839061315,899
2025-06-01T14:00:00Z,OTHER,BIOMASS,97.2490535375807,171
2025-06-01T14:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T14:00:00Z,OTHER,GAS,5.279457619190216,10
2025-06-01T14:00:00Z,OTHER,GAS COGEN,38.86832844469283,58
2025-06-01T14:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T14:00:00Z,OTHER,WOOD/REFUSE,63.9012743194898,149
2025-06-01T14:00:00Z,SOLAR,SOLAR,744.2422751304507,1825
2025-06-01T14:00:00Z,WIND,WIND,1674.2890932030975,5688
2025-06-01T15:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2025-06-01T15:00:00Z,GAS,COGENERATION,3574.6647236541908,6097
2025-06-01T15:00:00Z,GAS,COMBINED CYCLE,2507.536545080344,3942
2025-06-01T15:00:00Z,GAS,GAS FIRED STEAM,579.3239918465084,3078
2025-06-01T15:00:00Z,GAS,SIMPLE CYCLE,77.76688819196488,984
2025-06-01T15:00:00Z,HYDRO,HYDRO,261.15149484343,899
2025-06-01T15:00:00Z,OTHER,BIOMASS,96.18622028138903,171
2025-06-01T15:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T15:00:00Z,OTHER,GAS,5.347846502992842,10
2025-06-01T15:00:00Z,OTHER,GAS COGEN,38.826864858203464,58
2025-06-01T15:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T15:00:00Z,OTHER,WOOD/REFUSE,63.73752459790972,149
2025-06-01T15:00:00Z,SOLAR,SOLAR,757.2192820891407,1825
2025-06-01T15:00:00Z,WIND,WIND,1863.2156358650575,5688
2025-06-01T16:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2025-06-01T16:00:00Z,GAS,COGENERATION,3552.379782595502,6097
2025-06-01T16:00:00Z,GAS,COMBINED CYCLE,2232.7636943117777,3942
2025-06-01T16:00:00Z,GAS,GAS FIRED STEAM,505.09949089368183,3078
2025-06-01T16:00:00Z,GAS,SIMPLE CYCLE,77.57316575686137,984
2025-06-01T16:00:00Z,HYDRO,HYDRO,271.5326173244582,899
2025-06-01T16:00:00Z,OTHER,BIOMASS,95.01066512531705,171
2025-06-01T16:00:00Z,OTHER,COMPOSITE,0,20
2025-06-01T16:00:00Z,OTHER,GAS,5.199902057647705,10
2025-06-01T16:00:00Z,OTHER,GAS COGEN,38.90079416698879,58
2025-06-01T16:00:00Z,OTHER,OIL/GAS,0,53
2025-06-01T16:00:00Z,OTHER,WOOD/REFUSE,64.09975191513698,149
2025-06-01T16:00:00Z,SOLAR,SOLAR,1245.0343754397497,1825
