begin_datetime_utc,fuel_type,sub_fuel_type,net_generation_mw,max_capability_mw
2015-01-01T07:00:00Z,COAL,COAL,5017.774104383257,6271
2015-01-01T07:00:00Z,GAS,COGENERATION,3160.8677337320646,4483
2015-01-01T07:00:00Z,GAS,COMBINED CYCLE,406.1562138513724,1716
2015-01-01T07:00:00Z,GAS,SIMPLE CYCLE,54.690662553045485,944
2015-01-01T07:00:00Z,HYDRO,HYDRO,124.59416247742043,894
2015-01-01T07:00:00Z,OTHER,BIOMASS,139.17559696382946,156
2015-01-01T07:00:00Z,OTHER,GAS COGEN,25.4054297320048,42
2015-01-01T07:00:00Z,OTHER,OIL/GAS,45.21243135876126,53
2015-01-01T07:00:00Z,OTHER,WOOD/REFUSE,73.08333041508993,158
2015-01-01T07:00:00Z,WIND,WIND,863.7498163481553,1434
2015-01-01T08:00:00Z,COAL,COAL,4876.329942660862,6271
2015-01-01T08:00:00Z,GAS,COGENERATION,3175.624743766785,4483
2015-01-01T08:00:00Z,GAS,COMBINED CYCLE,390.176988449759,1716
2015-01-01T08:00:00Z,GAS,SIMPLE CYCLE,31.471946676572163,944
2015-01-01T08:00:00Z,HYDRO,HYDRO,103.03440087934335,894
2015-01-01T08:00:00Z,OTHER,BIOMASS,140.1125528438886,156
2015-01-01T08:00:00Z,OTHER,GAS COGEN,22.56884296311273,42
2015-01-01T08:00:00Z,OTHER,OIL/GAS,46.23598760604858,53
2015-01-01T08:00:00Z,OTHER,WOOD/REFUSE,74.0300302473704,158
2015-01-01T08:00:00Z,WIND,WIND,926.5772034966946,1434
2015-01-01T09:00:00Z,COAL,COAL,4687.084844286177,6271
2015-01-01T09:00:00Z,GAS,COGENERATION,3011.5749126584,4483
2015-01-01T09:00:00Z,GAS,COMBINED CYCLE,308.2761534335878,1716
2015-01-01T09:00:00Z,GAS,SIMPLE CYCLE,19.16906991428799,944
2015-01-01T09:00:00Z,HYDRO,HYDRO,78.4700372428033,894
2015-01-01T09:00:00Z,OTHER,BIOMASS,140.40946144104004,156
2015-01-01T09:00:00Z,OTHER,GAS COGEN,22.697380188835993,42
2015-01-01T09:00:00Z,OTHER,OIL/GAS,47.11693205091689,53
2015-01-01T09:00:00Z,OTHER,WOOD/REFUSE,74.17909581926133,158
2015-01-01T09:00:00Z,WIND,WIND,824.2239420157009,1434
2015-01-01T10:00:00Z,COAL,COAL,4549.331730365753,6271
2015-01-01T10:00:00Z,GAS,COGENERATION,3003.1246083978813,4483
2015-01-01T10:00:00Z,GAS,COMBINED CYCLE,289.55078932775393,1716
2015-01-01T10:00:00Z,GAS,SIMPLE CYCLE,19.187236433029177,944
2015-01-01T10:00:00Z,HYDRO,HYDRO,83.93784377949105,894
2015-01-01T10:00:00Z,OTHER,BIOMASS,140.87798032442728,156
2015-01-01T10:00:00Z,OTHER,GAS COGEN,22.89130525165134,42
2015-01-01T10:00:00Z,OTHER,OIL/GAS,46.2215479765998,53
2015-01-01T10:00:00Z,OTHER,WOOD/REFUSE,73.62464677545759,158
2015-01-01T10:00:00Z,WIND,WIND,764.1512648996379,1434
2015-01-01T11:00:00Z,COAL,COAL,4458.423947785695,6271
2015-01-01T11:00:00Z,GAS,COGENERATION,3007.623005129364,4483
2015-01-01T11:00:00Z,GAS,COMBINED CYCLE,272.71674731466504,1716
2015-01-01T11:00:00Z,GAS,SIMPLE CYCLE,19.281389633814495,944
