begin_datetime_utc,fuel_type,sub_fuel_type,net_generation_mw,max_capability_mw
2024-02-01T07:00:00Z,COAL,COAL,797.1708754645454,820
2024-02-01T07:00:00Z,DUAL FUEL,DUAL FUEL,71.49405434290568,466
2024-02-01T07:00:00Z,ENERGY STORAGE,ENERGY STORAGE,20.135833336379793,190
2024-02-01T07:00:00Z,GAS,COGENERATION,3955.508172607157,5254
2024-02-01T07:00:00Z,GAS,COMBINED CYCLE,1679.570251426432,3010
2024-02-01T07:00:00Z,GAS,GAS FIRED STEAM,935.7678291914198,2612
2024-02-01T07:00:00Z,GAS,SIMPLE CYCLE,234.40921608553995,959
2024-02-01T07:00:00Z,HYDRO,HYDRO,72.95142399668694,894
2024-02-01T07:00:00Z,OTHER,BIOMASS,96.7318572415246,154
2024-02-01T07:00:00Z,OTHER,DUAL FUEL,13.120721852514478,20
2024-02-01T07:00:00Z,OTHER,GAS,6.699902057647705,10
2024-02-01T07:00:00Z,OTHER,GAS COGEN,32.67466112348768,58
2024-02-01T07:00:00Z,OTHER,OIL/GAS,44.147149081759984,53
2024-02-01T07:00:00Z,OTHER,WOOD/REFUSE,71.75419957584805,149
2024-02-01T07:00:00Z,SOLAR,SOLAR,0,1650
2024-02-01T07:00:00Z,WIND,WIND,2505.959975071889,4481
2024-02-01T08:00:00Z,COAL,COAL,791.2547119818794,820
2024-02-01T08:00:00Z,DUAL FUEL,DUAL FUEL,16.834166355662877,466
2024-02-01T08:00:00Z,ENERGY STORAGE,ENERGY STORAGE,9.024611048532856,190
2024-02-01T08:00:00Z,GAS,COGENERATION,3965.0202700222862,5254
2024-02-01T08:00:00Z,GAS,COMBINED CYCLE,1676.5865954229566,3010
2024-02-01T08:00:00Z,GAS,GAS FIRED STEAM,947.9770175679525,2612
2024-02-01T08:00:00Z,GAS,SIMPLE CYCLE,95.3564423822032,959
2024-02-01T08:00:00Z,HYDRO,HYDRO,76.2620362293058,894
2024-02-01T08:00:00Z,OTHER,BIOMASS,96.58411171913147,154
2024-02-01T08:00:00Z,OTHER,DUAL FUEL,13.188610935211182,20
2024-02-01T08:00:00Z,OTHER,GAS,6.699902057647705,10
2024-02-01T08:00:00Z,OTHER,GAS COGEN,35.577107782363896,58
2024-02-01T08:00:00Z,OTHER,OIL/GAS,44.07381501515707,53
2024-02-01T08:00:00Z,OTHER,WOOD/REFUSE,71.59421401818594,149
2024-02-01T08:00:00Z,SOLAR,SOLAR,0,1650
2024-02-01T08:00:00Z,WIND,WIND,2478.827680744359,4481
