begin_datetime_utc,fuel_type,sub_fuel_type,net_generation_mw,max_capability_mw
2016-08-01T06:00:00Z,COAL,COAL,4344.40978837543,6299
2016-08-01T06:00:00Z,GAS,COGENERATION,2718.024318002131,4629
2016-08-01T06:00:00Z,GAS,COMBINED CYCLE,660.6445804319118,1703
2016-08-01T06:00:00Z,GAS,SIMPLE CYCLE,19.56999969482422,1002
2016-08-01T06:00:00Z,HYDRO,HYDRO,156.95502154943844,894
2016-08-01T06:00:00Z,OTHER,BIOMASS,109.57503348986307,165
2016-08-01T06:00:00Z,OTHER,GAS COGEN,43.524804562462705,61
2016-08-01T06:00:00Z,OTHER,OIL/GAS,41.58901534398397,53
2016-08-01T06:00:00Z,OTHER,WOOD/REFUSE,82.85178297413721,158
2016-08-01T06:00:00Z,WIND,WIND,279.7187620669024,1445
2016-08-01T07:00:00Z,COAL,COAL,4311.367291793823,6299
2016-08-01T07:00:00Z,GAS,COGENERATION,2741.3258420895436,4629
2016-08-01T07:00:00Z,GAS,COMBINED CYCLE,673.726128376921,1703
2016-08-01T07:00:00Z,GAS,SIMPLE CYCLE,19.56999969482422,1002
2016-08-01T07:00:00Z,HYDRO,HYDRO,170.22345762688252,894
2016-08-01T07:00:00Z,OTHER,BIOMASS,109.63308075451188,165
2016-08-01T07:00:00Z,OTHER,GAS COGEN,46.176184568934964,61
2016-08-01T07:00:00Z,OTHER,OIL/GAS,40.793009486728245,53
2016-08-01T07:00:00Z,OTHER,WOOD/REFUSE,83.69520154476166,158
2016-08-01T07:00:00Z,WIND,WIND,282.47103535108266,1445
2016-08-01T08:00:00Z,COAL,COAL,4245.503767000834,6299
2016-08-01T08:00:00Z,GAS,COGENERATION,2741.037159614381,4629
2016-08-01T08:00:00Z,GAS,COMBINED CYCLE,650.4097747870949,1703
2016-08-01T08:00:00Z,GAS,SIMPLE CYCLE,19.56999969482422,1002
2016-08-01T08:00:00Z,HYDRO,HYDRO,143.48408829728763,894
2016-08-01T08:00:00Z,OTHER,BIOMASS,109.09971677899361,165
2016-08-01T08:00:00Z,OTHER,GAS COGEN,46.21265769428677,61
2016-08-01T08:00:00Z,OTHER,OIL/GAS,40.751442750295006,53
2016-08-01T08:00:00Z,OTHER,WOOD/REFUSE,84.1359610329734,158
2016-08-01T08:00:00Z,WIND,WIND,346.98016752072505,1445
2016-08-01T09:00:00Z,COAL,COAL,4212.727508858575,6299
2016-08-01T09:00:00Z,GAS,COGENERATION,2752.4926502439494,4629
2016-08-01T09:00:00Z,GAS,COMBINED CYCLE,685.1023021464878,1703
2016-08-01T09:00:00Z,GAS,SIMPLE CYCLE,19.56999969482422,1002
2016-08-01T09:00:00Z,HYDRO,HYDRO,173.68064650615057,894
2016-08-01T09:00:00Z,OTHER,BIOMASS,109.36360051155091,165
2016-08-01T09:00:00Z,OTHER,GAS COGEN,46.18052989112007,61
2016-08-01T09:00:00Z,OTHER,OIL/GAS,40.63687669965956,53
2016-08-01T09:00:00Z,OTHER,WOOD/REFUSE,83.8543180073632,158
2016-08-01T09:00:00Z,WIND,WIND,394.2843874584635,1445
2016-08-01T10:00:00Z,COAL,COAL,4247.689968611399,6299
2016-08-01T10:00:00Z,GAS,COGENERATION,2749.0670115274193,4629
