begin_datetime_utc,fuel_type,sub_fuel_type,net_generation_mw,max_capability_mw
2021-02-01T07:00:00Z,COAL,COAL,1551.754301639133,3731
2021-02-01T07:00:00Z,DUAL FUEL,DUAL FUEL,228.62491807725695,940
2021-02-01T07:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-1.450388699637519,30
2021-02-01T07:00:00Z,GAS,COGENERATION,4049.011736954053,5081
2021-02-01T07:00:00Z,GAS,COMBINED CYCLE,1022.699008298715,1756
2021-02-01T07:00:00Z,GAS,GAS FIRED STEAM,124.06060724046496,401
2021-02-01T07:00:00Z,GAS,SIMPLE CYCLE,330.8394349843926,1126
2021-02-01T07:00:00Z,HYDRO,HYDRO,82.42428552322917,894
2021-02-01T07:00:00Z,OTHER,BIOMASS,131.64849877993265,154
2021-02-01T07:00:00Z,OTHER,GAS COGEN,39.11944846471151,58
2021-02-01T07:00:00Z,OTHER,OIL/GAS,42.82413197199504,53
2021-02-01T07:00:00Z,OTHER,WOOD/REFUSE,85.61257984320324,158
2021-02-01T07:00:00Z,SOLAR,SOLAR,0,240
2021-02-01T07:00:00Z,WIND,WIND,1327.3762660231607,1781
2021-02-01T08:00:00Z,COAL,COAL,1481.8580070749917,3731
2021-02-01T08:00:00Z,DUAL FUEL,DUAL FUEL,232.97802271525066,940
2021-02-01T08:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-1.4458886824713812,30
2021-02-01T08:00:00Z,GAS,COGENERATION,4081.8769806252585,5081
2021-02-01T08:00:00Z,GAS,COMBINED CYCLE,1058.8313538069194,1756
2021-02-01T08:00:00Z,GAS,GAS FIRED STEAM,123.57573702070448,401
2021-02-01T08:00:00Z,GAS,SIMPLE CYCLE,322.3322879413598,1126
2021-02-01T08:00:00Z,HYDRO,HYDRO,73.8457982773251,894
2021-02-01T08:00:00Z,OTHER,BIOMASS,130.47315548102063,154
2021-02-01T08:00:00Z,OTHER,GAS COGEN,38.99043766869438,58
2021-02-01T08:00:00Z,OTHER,OIL/GAS,43.269815328386095,53
2021-02-01T08:00:00Z,OTHER,WOOD/REFUSE,86.82945171991983,158
2021-02-01T08:00:00Z,SOLAR,SOLAR,0,240
2021-02-01T08:00:00Z,WIND,WIND,1265.7533381459116,1781
2021-02-01T09:00:00Z,COAL,COAL,1472.5699760606553,3731
2021-02-01T09:00:00Z,DUAL FUEL,DUAL FUEL,232.16355113135444,940
2021-02-01T09:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-1.4437775633070205,30
2021-02-01T09:00:00Z,GAS,COGENERATION,4043.2883883374266,5081
2021-02-01T09:00:00Z,GAS,COMBINED CYCLE,1027.0935561863582,1756
2021-02-01T09:00:00Z,GAS,GAS FIRED STEAM,123.58356903500028,401
2021-02-01T09:00:00Z,GAS,SIMPLE CYCLE,321.0577113231685,1126
2021-02-01T09:00:00Z,HYDRO,HYDRO,81.20341555840439,894
2021-02-01T09:00:00Z,OTHER,BIOMASS,126.2727405807707,154
2021-02-01T09:00:00Z,OTHER,GAS COGEN,38.96401175181071,58
2021-02-01T09:00:00Z,OTHER,OIL/GAS,42.91233774397108,53
2021-02-01T09:00:00Z,OTHER,WOOD/REFUSE,86.68786002900866,158
2021-02-01T09:00:00Z,SOLAR,SOLAR,0,240
2021-02-01T09:00:00Z,WIND,WIND,1299.7415321798126,1781
2021-02-01T10:00:00Z,COAL,COAL,1550.9555873955621,3731
2021-02-01T10:00:00Z,DUAL FUEL,DUAL FUEL,231.26252856784396,940
2021-02-01T10:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-1.4452220132615832,30
2021-02-01T10:00:00Z,GAS,COGENERATION,4151.028216910892,5081
2021-02-01T10:00:00Z,GAS,COMBINED CYCLE,1103.2887455299165,1756
2021-02-01T10:00:00Z,GAS,GAS FIRED STEAM,123.41712813483343,401
2021-02-01T10:00:00Z,GAS,SIMPLE CYCLE,318.76321197314394,1126
2021-02-01T10:00:00Z,HYDRO,HYDRO,79.88687250892322,894
2021-02-01T10:00:00Z,OTHER,BIOMASS,94.68073786245452,154
2021-02-01T10:00:00Z,OTHER,GAS COGEN,38.98718193107181,58
2021-02-01T10:00:00Z,OTHER,OIL/GAS,43.17950935575697,53
2021-02-01T10:00:00Z,OTHER,WOOD/REFUSE,86.40169287045796,158
2021-02-01T10:00:00Z,SOLAR,SOLAR,0,240
2021-02-01T10:00:00Z,WIND,WIND,1221.8153523200087,1781
2021-02-01T11:00:00Z,COAL,COAL,1525.2737020111083,3731
2021-02-01T11:00:00Z,DUAL FUEL,DUAL FUEL,232.15398010253907,940
2021-02-01T11:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-1.4402219941880967,30
2021-02-01T11:00:00Z,GAS,COGENERATION,4247.734859837823,5081
2021-02-01T11:00:00Z,GAS,COMBINED CYCLE,1232.7167382701239,1756
2021-02-01T11:00:00Z,GAS,GAS FIRED STEAM,123.76396715376112,401
2021-02-01T11:00:00Z,GAS,SIMPLE CYCLE,317.07879578060573,1126
2021-02-01T11:00:00Z,HYDRO,HYDRO,97.1550911438465,894
2021-02-01T11:00:00Z,OTHER,BIOMASS,89.259380024804,154
2021-02-01T11:00:00Z,OTHER,GAS COGEN,38.749521231121484,58
2021-02-01T11:00:00Z,OTHER,OIL/GAS,43.68404852549235,53
2021-02-01T11:00:00Z,OTHER,WOOD/REFUSE,86.58399764166937,158
2021-02-01T11:00:00Z,SOLAR,SOLAR,0,240
2021-02-01T11:00:00Z,WIND,WIND,1087.2630179062155,1781
2021-02-01T12:00:00Z,COAL,COAL,1526.8765990871855,3731
2021-02-01T12:00:00Z,DUAL FUEL,DUAL FUEL,229.5906343799167,940
2021-02-01T12:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-1.4460553497738309,30
2021-02-01T12:00:00Z,GAS,COGENERATION,4154.4776457948155,5081
2021-02-01T12:00:00Z,GAS,COMBINED CYCLE,1211.6645044790375,1756
