begin_datetime_utc,fuel_type,sub_fuel_type,net_generation_mw,max_capability_mw
2024-04-01T06:00:00Z,COAL,COAL,404.0192147403293,820
2024-04-01T06:00:00Z,DUAL FUEL,DUAL FUEL,464.1789383612739,466
2024-04-01T06:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-3.144777801103062,190
2024-04-01T06:00:00Z,GAS,COGENERATION,3679.3231511835256,5254
2024-04-01T06:00:00Z,GAS,COMBINED CYCLE,748.6603132157193,3010
2024-04-01T06:00:00Z,GAS,GAS FIRED STEAM,587.5799476623536,2612
2024-04-01T06:00:00Z,GAS,SIMPLE CYCLE,37.42844363040394,1370
2024-04-01T06:00:00Z,HYDRO,HYDRO,101.44428622457717,894
2024-04-01T06:00:00Z,OTHER,BIOMASS,93.03114617135789,154
2024-04-01T06:00:00Z,OTHER,DUAL FUEL,12.601499428749085,20
2024-04-01T06:00:00Z,OTHER,GAS,0,10
2024-04-01T06:00:00Z,OTHER,GAS COGEN,25.24265078438653,58
2024-04-01T06:00:00Z,OTHER,OIL/GAS,43.82523229598999,53
2024-04-01T06:00:00Z,OTHER,WOOD/REFUSE,74.75395599259271,149
2024-04-01T06:00:00Z,SOLAR,SOLAR,0,1650
2024-04-01T06:00:00Z,WIND,WIND,3574.2053801639877,4481
2024-04-01T07:00:00Z,COAL,COAL,403.2817699517144,820
2024-04-01T07:00:00Z,DUAL FUEL,DUAL FUEL,464.1264372083876,466
2024-04-01T07:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-2.916444473001692,190
2024-04-01T07:00:00Z,GAS,COGENERATION,3767.74992744565,5254
2024-04-01T07:00:00Z,GAS,COMBINED CYCLE,864.343286178377,3010
2024-04-01T07:00:00Z,GAS,GAS FIRED STEAM,652.6774889204237,2612
2024-04-01T07:00:00Z,GAS,SIMPLE CYCLE,30.799999237060547,1370
2024-04-01T07:00:00Z,HYDRO,HYDRO,76.93550980018244,894
2024-04-01T07:00:00Z,OTHER,BIOMASS,92.97435257063972,154
2024-04-01T07:00:00Z,OTHER,DUAL FUEL,12.606332765155368,20
2024-04-01T07:00:00Z,OTHER,GAS,0,10
2024-04-01T07:00:00Z,OTHER,GAS COGEN,25.192892192204795,58
2024-04-01T07:00:00Z,OTHER,OIL/GAS,43.77143148846096,53
2024-04-01T07:00:00Z,OTHER,WOOD/REFUSE,76.58621270815532,149
2024-04-01T07:00:00Z,SOLAR,SOLAR,0,1650
2024-04-01T07:00:00Z,WIND,WIND,3409.6202847210566,4481
2024-04-01T08:00:00Z,COAL,COAL,403.32538053724505,820
2024-04-01T08:00:00Z,DUAL FUEL,DUAL FUEL,464.2992170206706,466
2024-04-01T08:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-2.52077779851026,190
2024-04-01T08:00:00Z,GAS,COGENERATION,3789.5543012026947,5254
2024-04-01T08:00:00Z,GAS,COMBINED CYCLE,878.6979216436545,3010
2024-04-01T08:00:00Z,GAS,GAS FIRED STEAM,723.0720598983764,2612
2024-04-01T08:00:00Z,GAS,SIMPLE CYCLE,30.799999237060547,1370
2024-04-01T08:00:00Z,HYDRO,HYDRO,86.89156633496285,894
2024-04-01T08:00:00Z,OTHER,BIOMASS,91.07369697994656,154
2024-04-01T08:00:00Z,OTHER,DUAL FUEL,12.761888931592306,20
2024-04-01T08:00:00Z,OTHER,GAS,0,10
2024-04-01T08:00:00Z,OTHER,GAS COGEN,25.055775461196895,58
2024-04-01T08:00:00Z,OTHER,OIL/GAS,43.01900961134169,53
2024-04-01T08:00:00Z,OTHER,WOOD/REFUSE,76.20937745465173,149
2024-04-01T08:00:00Z,SOLAR,SOLAR,0,1650
2024-04-01T08:00:00Z,WIND,WIND,3283.8453461027143,4481
2024-04-01T09:00:00Z,COAL,COAL,402.75960453457304,820
2024-04-01T09:00:00Z,DUAL FUEL,DUAL FUEL,463.2409937201606,466
2024-04-01T09:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-2.600000023841858,190
2024-04-01T09:00:00Z,GAS,COGENERATION,3807.7576841477553,5254
2024-04-01T09:00:00Z,GAS,COMBINED CYCLE,881.7674694022867,3010
2024-04-01T09:00:00Z,GAS,GAS FIRED STEAM,734.4870905854967,2612
2024-04-01T09:00:00Z,GAS,SIMPLE CYCLE,30.799999237060547,1370
2024-04-01T09:00:00Z,HYDRO,HYDRO,73.91267356700368,894
2024-04-01T09:00:00Z,OTHER,BIOMASS,91.33180145899455,154
2024-04-01T09:00:00Z,OTHER,DUAL FUEL,12.837833006646898,20
2024-04-01T09:00:00Z,OTHER,GAS,0,10
2024-04-01T09:00:00Z,OTHER,GAS COGEN,25.118925358454387,58
2024-04-01T09:00:00Z,OTHER,OIL/GAS,42.78333697424995,53
2024-04-01T09:00:00Z,OTHER,WOOD/REFUSE,76.6714874680837,149
2024-04-01T09:00:00Z,SOLAR,SOLAR,0,1650
2024-04-01T09:00:00Z,WIND,WIND,3238.9395703257455,4481
2024-04-01T10:00:00Z,COAL,COAL,403.2332151709662,820
2024-04-01T10:00:00Z,DUAL FUEL,DUAL FUEL,463.3250485907661,466
2024-04-01T10:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-0.6972222285966079,190
2024-04-01T10:00:00Z,GAS,COGENERATION,3870.8352693323295,5254
2024-04-01T10:00:00Z,GAS,COMBINED CYCLE,885.0022303350767,3010
2024-04-01T10:00:00Z,GAS,GAS FIRED STEAM,782.4902925915188,2612
2024-04-01T10:00:00Z,GAS,SIMPLE CYCLE,30.799999237060547,1370
2024-04-01T10:00:00Z,HYDRO,HYDRO,93.72071176482572,894
2024-04-01T10:00:00Z,OTHER,BIOMASS,94.7902076848348,154
2024-04-01T10:00:00Z,OTHER,DUAL FUEL,12.89199961344401,20
2024-04-01T10:00:00Z,OTHER,GAS,0,10
2024-04-01T10:00:00Z,OTHER,GAS COGEN,25.577049244774713,58
2024-04-01T10:00:00Z,OTHER,OIL/GAS,42.931465780470106,53
2024-04-01T10:00:00Z,OTHER,WOOD/REFUSE,76.50299438370598,149
2024-04-01T10:00:00Z,SOLAR,SOLAR,0,1650
2024-04-01T10:00:00Z,WIND,WIND,3054.9004744189315,4481
2024-04-01T11:00:00Z,COAL,COAL,402.2571618143718,820
2024-04-01T11:00:00Z,DUAL FUEL,DUAL FUEL,464.5294941880968,466
2024-04-01T11:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2024-04-01T11:00:00Z,GAS,COGENERATION,3948.8946342118584,5254
2024-04-01T11:00:00Z,GAS,COMBINED CYCLE,901.8981525833077,3010
2024-04-01T11:00:00Z,GAS,GAS FIRED STEAM,1045.0737907833523,2612
2024-04-01T11:00:00Z,GAS,SIMPLE CYCLE,63.76466520041227,1370
2024-04-01T11:00:00Z,HYDRO,HYDRO,120.9826864048342,894
2024-04-01T11:00:00Z,OTHER,BIOMASS,96.59231564415825,154
2024-04-01T11:00:00Z,OTHER,DUAL FUEL,12.918166296746996,20
2024-04-01T11:00:00Z,OTHER,GAS,0,10
2024-04-01T11:00:00Z,OTHER,GAS COGEN,25.75605417251587,58
2024-04-01T11:00:00Z,OTHER,OIL/GAS,43.142387811872695,53
2024-04-01T11:00:00Z,OTHER,WOOD/REFUSE,76.10063540988499,149
2024-04-01T11:00:00Z,SOLAR,SOLAR,0,1650
2024-04-01T11:00:00Z,WIND,WIND,2715.548212937514,4481
2024-04-01T12:00:00Z,COAL,COAL,402.885493206448,820
2024-04-01T12:00:00Z,DUAL FUEL,DUAL FUEL,464.4653267754449,466
2024-04-01T12:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2024-04-01T12:00:00Z,GAS,COGENERATION,3964.6639910458193,5254
2024-04-01T12:00:00Z,GAS,COMBINED CYCLE,916.444458862808,3010
2024-04-01T12:00:00Z,GAS,GAS FIRED STEAM,1223.8336508644952,2612
2024-04-01T12:00:00Z,GAS,SIMPLE CYCLE,238.93888542890548,1370
2024-04-01T12:00:00Z,HYDRO,HYDRO,105.86836728460258,894
2024-04-01T12:00:00Z,OTHER,BIOMASS,104.59010811991162,154
2024-04-01T12:00:00Z,OTHER,DUAL FUEL,13.04477733400133,20
2024-04-01T12:00:00Z,OTHER,GAS,0,10
2024-04-01T12:00:00Z,OTHER,GAS COGEN,25.846059924231636,58
2024-04-01T12:00:00Z,OTHER,OIL/GAS,42.34103778415256,53
2024-04-01T12:00:00Z,OTHER,WOOD/REFUSE,76.71397537708282,149
2024-04-01T12:00:00Z,SOLAR,SOLAR,0,1650
2024-04-01T12:00:00Z,WIND,WIND,2447.368299644159,4481
2024-04-01T13:00:00Z,COAL,COAL,443.6606021542019,820
2024-04-01T13:00:00Z,DUAL FUEL,DUAL FUEL,464.3077727254231,466
2024-04-01T13:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
2024-04-01T13:00:00Z,GAS,COGENERATION,4024.4254384795827,5254
2024-04-01T13:00:00Z,GAS,COMBINED CYCLE,935.535565596819,3010
2024-04-01T13:00:00Z,GAS,GAS FIRED STEAM,1619.2817429436577,2612
2024-04-01T13:00:00Z,GAS,SIMPLE CYCLE,373.6396715306408,1370
2024-04-01T13:00:00Z,HYDRO,HYDRO,176.52494811768332,894
2024-04-01T13:00:00Z,OTHER,BIOMASS,103.28446139865451,154
2024-04-01T13:00:00Z,OTHER,DUAL FUEL,13.07266619152493,20
2024-04-01T13:00:00Z,OTHER,GAS,0,10
2024-04-01T13:00:00Z,OTHER,GAS COGEN,26.327757694456313,58
2024-04-01T13:00:00Z,OTHER,OIL/GAS,42.951643541124135,53
2024-04-01T13:00:00Z,OTHER,WOOD/REFUSE,76.5627677541309,149
2024-04-01T13:00:00Z,SOLAR,SOLAR,85.73362928445141,1650
2024-04-01T13:00:00Z,WIND,WIND,2137.073374845021,4481
2024-04-01T14:00:00Z,COAL,COAL,433.1627161407471,820
2024-04-01T14:00:00Z,DUAL FUEL,DUAL FUEL,463.60249543931747,466
2024-04-01T14:00:00Z,ENERGY STORAGE,ENERGY STORAGE,0,190
