begin_datetime_utc,fuel_type,sub_fuel_type,net_generation_mw,max_capability_mw
2018-12-01T07:00:00Z,COAL,COAL,3939.5184738837347,5568
2018-12-01T07:00:00Z,DUAL FUEL,DUAL FUEL,61.39970762252808,155
2018-12-01T07:00:00Z,GAS,COGENERATION,4067.531918262641,4937
2018-12-01T07:00:00Z,GAS,COMBINED CYCLE,968.6510724322002,1748
2018-12-01T07:00:00Z,GAS,SIMPLE CYCLE,506.89669605811434,921
2018-12-01T07:00:00Z,HYDRO,HYDRO,83.68129981900256,894
2018-12-01T07:00:00Z,OTHER,BIOMASS,128.55568907472824,154
2018-12-01T07:00:00Z,OTHER,GAS COGEN,40.22351256900363,58
2018-12-01T07:00:00Z,OTHER,OIL/GAS,44.28975410673353,53
2018-12-01T07:00:00Z,OTHER,WOOD/REFUSE,84.87645653035906,158
2018-12-01T07:00:00Z,SOLAR,SOLAR,0,15
2018-12-01T07:00:00Z,WIND,WIND,13.40935038317409,1445
2018-12-01T08:00:00Z,COAL,COAL,3817.348679156833,5568
2018-12-01T08:00:00Z,DUAL FUEL,DUAL FUEL,60.81637893888686,155
2018-12-01T08:00:00Z,GAS,COGENERATION,4062.3292840382787,4937
2018-12-01T08:00:00Z,GAS,COMBINED CYCLE,943.4127156098683,1748
2018-12-01T08:00:00Z,GAS,SIMPLE CYCLE,360.5496019162072,921
2018-12-01T08:00:00Z,HYDRO,HYDRO,82.54426068140401,894
2018-12-01T08:00:00Z,OTHER,BIOMASS,129.75132670243582,154
2018-12-01T08:00:00Z,OTHER,GAS COGEN,38.98965096685622,58
2018-12-01T08:00:00Z,OTHER,OIL/GAS,44.07041602876451,53
2018-12-01T08:00:00Z,OTHER,WOOD/REFUSE,84.99629436704848,158
2018-12-01T08:00:00Z,SOLAR,SOLAR,0,15
2018-12-01T08:00:00Z,WIND,WIND,12.089816570704182,1445
2018-12-01T09:00:00Z,COAL,COAL,3791.0822748735213,5568
2018-12-01T09:00:00Z,DUAL FUEL,DUAL FUEL,60.55397199842665,155
2018-12-01T09:00:00Z,GAS,COGENERATION,4061.0401583952375,4937
2018-12-01T09:00:00Z,GAS,COMBINED CYCLE,938.599026237329,1748
2018-12-01T09:00:00Z,GAS,SIMPLE CYCLE,356.24596507426764,921
2018-12-01T09:00:00Z,HYDRO,HYDRO,84.2052120868365,894
2018-12-01T09:00:00Z,OTHER,BIOMASS,134.55109536117976,154
2018-12-01T09:00:00Z,OTHER,GAS COGEN,39.01479150136312,58
2018-12-01T09:00:00Z,OTHER,OIL/GAS,44.12574859619141,53
2018-12-01T09:00:00Z,OTHER,WOOD/REFUSE,85.1208985508813,158
2018-12-01T09:00:00Z,SOLAR,SOLAR,0,15
2018-12-01T09:00:00Z,WIND,WIND,7.0991375114272035,1445
