begin_datetime_utc,fuel_type,sub_fuel_type,net_generation_mw,max_capability_mw
2015-04-01T06:00:00Z,COAL,COAL,3623.4550437990824,6271
2015-04-01T06:00:00Z,GAS,COGENERATION,2629.2808465717567,4479
2015-04-01T06:00:00Z,GAS,COMBINED CYCLE,387.8166837031974,1716
2015-04-01T06:00:00Z,GAS,SIMPLE CYCLE,12.398374840418498,952
2015-04-01T06:00:00Z,HYDRO,HYDRO,136.32168030149407,894
2015-04-01T06:00:00Z,OTHER,BIOMASS,82.67356663386028,156
2015-04-01T06:00:00Z,OTHER,GAS COGEN,34.00441310246786,61
2015-04-01T06:00:00Z,OTHER,OIL/GAS,46.45178798887465,53
2015-04-01T06:00:00Z,OTHER,WOOD/REFUSE,60.89782430066003,158
2015-04-01T06:00:00Z,WIND,WIND,1245.5453316195806,1434
2015-04-01T07:00:00Z,COAL,COAL,3608.613687970903,6271
2015-04-01T07:00:00Z,GAS,COGENERATION,2631.288770223525,4479
2015-04-01T07:00:00Z,GAS,COMBINED CYCLE,573.8308538423644,1716
2015-04-01T07:00:00Z,GAS,SIMPLE CYCLE,12.705777713457742,952
2015-04-01T07:00:00Z,HYDRO,HYDRO,147.7285398674508,894
2015-04-01T07:00:00Z,OTHER,BIOMASS,80.5153708378474,156
2015-04-01T07:00:00Z,OTHER,GAS COGEN,34.069502419365776,61
2015-04-01T07:00:00Z,OTHER,OIL/GAS,46.24931558397081,53
2015-04-01T07:00:00Z,OTHER,WOOD/REFUSE,62.95264028655158,158
2015-04-01T07:00:00Z,WIND,WIND,923.9800719307364,1434
2015-04-01T08:00:00Z,COAL,COAL,3681.6780035061306,6271
2015-04-01T08:00:00Z,GAS,COGENERATION,2618.714562912782,4479
2015-04-01T08:00:00Z,GAS,COMBINED CYCLE,572.8160625358422,1716
2015-04-01T08:00:00Z,GAS,SIMPLE CYCLE,12.536277674039205,952
2015-04-01T08:00:00Z,HYDRO,HYDRO,149.46343843658764,894
2015-04-01T08:00:00Z,OTHER,BIOMASS,80.65927312321134,156
2015-04-01T08:00:00Z,OTHER,GAS COGEN,34.04921141518487,61
2015-04-01T08:00:00Z,OTHER,OIL/GAS,46.01978773117065,53
2015-04-01T08:00:00Z,OTHER,WOOD/REFUSE,69.98361301581065,158
2015-04-01T08:00:00Z,WIND,WIND,745.202530397806,1434
2015-04-01T09:00:00Z,COAL,COAL,3791.2399544207256,6271
2015-04-01T09:00:00Z,GAS,COGENERATION,2651.383696964019,4479
2015-04-01T09:00:00Z,GAS,COMBINED CYCLE,522.1693246887789,1716
2015-04-01T09:00:00Z,GAS,SIMPLE CYCLE,12.417055377430387,952
2015-04-01T09:00:00Z,HYDRO,HYDRO,143.95056755999724,894
2015-04-01T09:00:00Z,OTHER,BIOMASS,80.57949825339847,156
2015-04-01T09:00:00Z,OTHER,GAS COGEN,34.02843477673001,61
2015-04-01T09:00:00Z,OTHER,OIL/GAS,45.823254432678226,53
2015-04-01T09:00:00Z,OTHER,WOOD/REFUSE,71.3822574186325,158
2015-04-01T09:00:00Z,WIND,WIND,667.0712799753497,1434
2015-04-01T10:00:00Z,COAL,COAL,3782.689653657277,6271
2015-04-01T10:00:00Z,GAS,COGENERATION,2625.877116970519,4479
2015-04-01T10:00:00Z,GAS,COMBINED CYCLE,522.8365664507945,1716
2015-04-01T10:00:00Z,GAS,SIMPLE CYCLE,12.486319304572211,952
2015-04-01T10:00:00Z,HYDRO,HYDRO,122.57170905139711,894
2015-04-01T10:00:00Z,OTHER,BIOMASS,83.00183273209466,156
2015-04-01T10:00:00Z,OTHER,GAS COGEN,34.05376155641344,61
2015-04-01T10:00:00Z,OTHER,OIL/GAS,46.11182066175672,53
2015-04-01T10:00:00Z,OTHER,WOOD/REFUSE,72.20988047387864,158
2015-04-01T10:00:00Z,WIND,WIND,750.4262816537586,1434
2015-04-01T11:00:00Z,COAL,COAL,3820.3506405554876,6271
2015-04-01T11:00:00Z,GAS,COGENERATION,2616.7658778078026,4479
2015-04-01T11:00:00Z,GAS,COMBINED CYCLE,538.2991747781304,1716
2015-04-01T11:00:00Z,GAS,SIMPLE CYCLE,12.54583333015442,952
2015-04-01T11:00:00Z,HYDRO,HYDRO,118.46996493909094,894
2015-04-01T11:00:00Z,OTHER,BIOMASS,83.62892843087513,156
2015-04-01T11:00:00Z,OTHER,GAS COGEN,34.01123941845364,61
2015-04-01T11:00:00Z,OTHER,OIL/GAS,46.09544893052843,53
2015-04-01T11:00:00Z,OTHER,WOOD/REFUSE,71.65481246630351,158
2015-04-01T11:00:00Z,WIND,WIND,900.796300496757,1434
2015-04-01T12:00:00Z,COAL,COAL,4051.378271152443,6271
2015-04-01T12:00:00Z,GAS,COGENERATION,2710.4511396982602,4479
2015-04-01T12:00:00Z,GAS,COMBINED CYCLE,606.4766088175112,1716
2015-04-01T12:00:00Z,GAS,SIMPLE CYCLE,12.882916572358873,952
2015-04-01T12:00:00Z,HYDRO,HYDRO,141.05874667769504,894
2015-04-01T12:00:00Z,OTHER,BIOMASS,83.94256864971585,156
2015-04-01T12:00:00Z,OTHER,GAS COGEN,34.078492410447865,61
2015-04-01T12:00:00Z,OTHER,OIL/GAS,46.2304485045539,53
2015-04-01T12:00:00Z,OTHER,WOOD/REFUSE,69.93035743501451,158
2015-04-01T12:00:00Z,WIND,WIND,990.2242147041526,1434
2015-04-01T13:00:00Z,COAL,COAL,4112.024668572743,6271
2015-04-01T13:00:00Z,GAS,COGENERATION,2734.1024733976856,4479
2015-04-01T13:00:00Z,GAS,COMBINED CYCLE,638.2290845251083,1716
2015-04-01T13:00:00Z,GAS,SIMPLE CYCLE,49.12133585214615,952
2015-04-01T13:00:00Z,HYDRO,HYDRO,214.81462648265062,894
2015-04-01T13:00:00Z,OTHER,BIOMASS,83.59192813131544,156
2015-04-01T13:00:00Z,OTHER,GAS COGEN,33.99247716055976,61
2015-04-01T13:00:00Z,OTHER,OIL/GAS,46.417626762390135,53
2015-04-01T13:00:00Z,OTHER,WOOD/REFUSE,70.43023553212484,158
2015-04-01T13:00:00Z,WIND,WIND,1082.5205893971522,1434
2015-04-01T14:00:00Z,COAL,COAL,4128.7772422260705,6271
2015-04-01T14:00:00Z,GAS,COGENERATION,2750.491498173939,4479
2015-04-01T14:00:00Z,GAS,COMBINED CYCLE,678.2044625780318,1716
2015-04-01T14:00:00Z,GAS,SIMPLE CYCLE,49.69959104643928,952
2015-04-01T14:00:00Z,HYDRO,HYDRO,204.75860272076395,894
2015-04-01T14:00:00Z,OTHER,BIOMASS,83.84920739173889,156
2015-04-01T14:00:00Z,OTHER,GAS COGEN,34.1587254079183,61
2015-04-01T14:00:00Z,OTHER,OIL/GAS,46.54607756084866,53
2015-04-01T14:00:00Z,OTHER,WOOD/REFUSE,71.58047502888573,158
2015-04-01T14:00:00Z,WIND,WIND,1137.680834482246,1434
2015-04-01T15:00:00Z,COAL,COAL,4071.32245408588,6271
2015-04-01T15:00:00Z,GAS,COGENERATION,2706.2763774786395,4479
2015-04-01T15:00:00Z,GAS,COMBINED CYCLE,652.4318661906984,1716
2015-04-01T15:00:00Z,GAS,SIMPLE CYCLE,49.14070419920815,952
2015-04-01T15:00:00Z,HYDRO,HYDRO,234.53919174455933,894
2015-04-01T15:00:00Z,OTHER,BIOMASS,84.45405215687222,156
2015-04-01T15:00:00Z,OTHER,GAS COGEN,34.227097015380856,61
2015-04-01T15:00:00Z,OTHER,OIL/GAS,46.348359707726374,53
2015-04-01T15:00:00Z,OTHER,WOOD/REFUSE,71.75858541488647,158
2015-04-01T15:00:00Z,WIND,WIND,1249.3035292167133,1434
2015-04-01T16:00:00Z,COAL,COAL,3678.0482768948873,6271
2015-04-01T16:00:00Z,GAS,COGENERATION,2692.3620114416876,4479
2015-04-01T16:00:00Z,GAS,COMBINED CYCLE,819.0268942801157,1716
2015-04-01T16:00:00Z,GAS,SIMPLE CYCLE,121.70496204266945,952
2015-04-01T16:00:00Z,HYDRO,HYDRO,242.60366295595963,894
2015-04-01T16:00:00Z,OTHER,BIOMASS,84.52738545417786,156
2015-04-01T16:00:00Z,OTHER,GAS COGEN,34.117172682020396,61
2015-04-01T16:00:00Z,OTHER,OIL/GAS,46.83312121285333,53
2015-04-01T16:00:00Z,OTHER,WOOD/REFUSE,70.42788009749518,158
2015-04-01T16:00:00Z,WIND,WIND,1305.7223891599974,1434
2015-04-01T17:00:00Z,COAL,COAL,3646.9228219244214,6271
2015-04-01T17:00:00Z,GAS,COGENERATION,2658.0841177813213,4479
2015-04-01T17:00:00Z,GAS,COMBINED CYCLE,924.6007558698786,1716
2015-04-01T17:00:00Z,GAS,SIMPLE CYCLE,134.28140239222182,952
2015-04-01T17:00:00Z,HYDRO,HYDRO,254.09237916062276,894
2015-04-01T17:00:00Z,OTHER,BIOMASS,86.8247302336163,156
2015-04-01T17:00:00Z,OTHER,GAS COGEN,33.982555374569365,61
2015-04-01T17:00:00Z,OTHER,OIL/GAS,46.09334875954522,53
2015-04-01T17:00:00Z,OTHER,WOOD/REFUSE,70.85372435993618,158
2015-04-01T17:00:00Z,WIND,WIND,1271.181006902059,1434
2015-04-01T18:00:00Z,COAL,COAL,3925.561447132958,6271
2015-04-01T18:00:00Z,GAS,COGENERATION,2666.597108186914,4479
2015-04-01T18:00:00Z,GAS,COMBINED CYCLE,911.7052260879013,1716
2015-04-01T18:00:00Z,GAS,SIMPLE CYCLE,133.11459318055046,952
2015-04-01T18:00:00Z,HYDRO,HYDRO,222.7565979821152,894
2015-04-01T18:00:00Z,OTHER,BIOMASS,84.71193386766646,156
2015-04-01T18:00:00Z,OTHER,GAS COGEN,33.991954805586076,61
2015-04-01T18:00:00Z,OTHER,OIL/GAS,46.62922619925605,53
2015-04-01T18:00:00Z,OTHER,WOOD/REFUSE,70.31639109823439,158
2015-04-01T18:00:00Z,WIND,WIND,1271.1894497773383,1434
2015-04-01T19:00:00Z,COAL,COAL,3936.951930571662,6271
2015-04-01T19:00:00Z,GAS,COGENERATION,2664.8434360893566,4479
2015-04-01T19:00:00Z,GAS,COMBINED CYCLE,853.7722608368596,1716
2015-04-01T19:00:00Z,GAS,SIMPLE CYCLE,132.23251582384108,952
2015-04-01T19:00:00Z,HYDRO,HYDRO,233.40690457453331,894
2015-04-01T19:00:00Z,OTHER,BIOMASS,84.08443734751806,156
2015-04-01T19:00:00Z,OTHER,GAS COGEN,34.05641033172608,61
2015-04-01T19:00:00Z,OTHER,OIL/GAS,46.021876413557266,53
2015-04-01T19:00:00Z,OTHER,WOOD/REFUSE,69.85579625023736,158
2015-04-01T19:00:00Z,WIND,WIND,1267.5365092963643,1434
2015-04-01T20:00:00Z,COAL,COAL,3966.6706646394728,6271
2015-04-01T20:00:00Z,GAS,COGENERATION,2676.2078364955387,4479
2015-04-01T20:00:00Z,GAS,COMBINED CYCLE,858.8605197353827,1716
2015-04-01T20:00:00Z,GAS,SIMPLE CYCLE,117.14584895028008,952
2015-04-01T20:00:00Z,HYDRO,HYDRO,241.73705516311855,894
2015-04-01T20:00:00Z,OTHER,BIOMASS,83.41993180963728,156
2015-04-01T20:00:00Z,OTHER,GAS COGEN,33.97837763680352,61
2015-04-01T20:00:00Z,OTHER,OIL/GAS,46.43743239508735,53
2015-04-01T20:00:00Z,OTHER,WOOD/REFUSE,71.55745165136125,158
2015-04-01T20:00:00Z,WIND,WIND,1264.4997689806091,1434
2015-04-01T21:00:00Z,COAL,COAL,3994.8123099602594,6271
2015-04-01T21:00:00Z,GAS,COGENERATION,2674.784961896572,4479
2015-04-01T21:00:00Z,GAS,COMBINED CYCLE,889.0680864593055,1716
2015-04-01T21:00:00Z,GAS,SIMPLE CYCLE,79.75099975903828,952
2015-04-01T21:00:00Z,HYDRO,HYDRO,248.38702006267175,894
2015-04-01T21:00:00Z,OTHER,BIOMASS,83.1556762822469,156
2015-04-01T21:00:00Z,OTHER,GAS COGEN,33.646180112626816,61
2015-04-01T21:00:00Z,OTHER,OIL/GAS,46.13531494140625,53
2015-04-01T21:00:00Z,OTHER,WOOD/REFUSE,73.23339122931162,158
2015-04-01T21:00:00Z,WIND,WIND,1267.0247149011825,1434
2015-04-01T22:00:00Z,COAL,COAL,4058.965225452847,6271
2015-04-01T22:00:00Z,GAS,COGENERATION,2691.4306677080194,4479
2015-04-01T22:00:00Z,GAS,COMBINED CYCLE,932.2088439518212,1716
2015-04-01T22:00:00Z,GAS,SIMPLE CYCLE,75.36121929700175,952
2015-04-01T22:00:00Z,HYDRO,HYDRO,243.06948291003704,894
2015-04-01T22:00:00Z,OTHER,BIOMASS,81.90187155511644,156
2015-04-01T22:00:00Z,OTHER,GAS COGEN,33.79754514906141,61
2015-04-01T22:00:00Z,OTHER,OIL/GAS,45.55513786739773,53
2015-04-01T22:00:00Z,OTHER,WOOD/REFUSE,72.97516273180644,158
2015-04-01T22:00:00Z,WIND,WIND,1234.9382126147218,1434
2015-04-01T23:00:00Z,COAL,COAL,3994.5655153740777,6271
2015-04-01T23:00:00Z,GAS,COGENERATION,2703.7767908645005,4479
2015-04-01T23:00:00Z,GAS,COMBINED CYCLE,902.8650553202629,1716
2015-04-01T23:00:00Z,GAS,SIMPLE CYCLE,77.50074437485802,952
2015-04-01T23:00:00Z,HYDRO,HYDRO,247.90983484499984,894
2015-04-01T23:00:00Z,OTHER,BIOMASS,83.77343677255843,156
2015-04-01T23:00:00Z,OTHER,GAS COGEN,33.80369972229004,61
2015-04-01T23:00:00Z,OTHER,OIL/GAS,46.3806593132019,53
2015-04-01T23:00:00Z,OTHER,WOOD/REFUSE,73.12247496128083,158
2015-04-01T23:00:00Z,WIND,WIND,1242.6376572992403,1434
2015-04-02T00:00:00Z,COAL,COAL,3876.5885467529297,6271
2015-04-02T00:00:00Z,GAS,COGENERATION,2723.348985701667,4479
2015-04-02T00:00:00Z,GAS,COMBINED CYCLE,889.8345576056507,1716
2015-04-02T00:00:00Z,GAS,SIMPLE CYCLE,77.1344134704272,952
2015-04-02T00:00:00Z,HYDRO,HYDRO,237.41313835759956,894
2015-04-02T00:00:00Z,OTHER,BIOMASS,82.50195208973355,156
2015-04-02T00:00:00Z,OTHER,GAS COGEN,33.77009215884738,61
2015-04-02T00:00:00Z,OTHER,OIL/GAS,46.43070917977227,53
2015-04-02T00:00:00Z,OTHER,WOOD/REFUSE,72.32459609402551,158
2015-04-02T00:00:00Z,WIND,WIND,1233.884354490472,1434
2015-04-02T01:00:00Z,COAL,COAL,3821.247353797489,6271
2015-04-02T01:00:00Z,GAS,COGENERATION,2729.1513097825314,4479
2015-04-02T01:00:00Z,GAS,COMBINED CYCLE,863.9919164212545,1716
2015-04-02T01:00:00Z,GAS,SIMPLE CYCLE,72.73743093252182,952
2015-04-02T01:00:00Z,HYDRO,HYDRO,250.25039373755456,894
2015-04-02T01:00:00Z,OTHER,BIOMASS,84.44455388228099,156
2015-04-02T01:00:00Z,OTHER,GAS COGEN,33.71141839981079,61
2015-04-02T01:00:00Z,OTHER,OIL/GAS,46.72588196436564,53
2015-04-02T01:00:00Z,OTHER,WOOD/REFUSE,73.17312941551208,158
2015-04-02T01:00:00Z,WIND,WIND,958.6900986425247,1434
2015-04-02T02:00:00Z,COAL,COAL,3931.191534099579,6271
2015-04-02T02:00:00Z,GAS,COGENERATION,2730.6634800608954,4479
2015-04-02T02:00:00Z,GAS,COMBINED CYCLE,813.8619593336847,1716
2015-04-02T02:00:00Z,GAS,SIMPLE CYCLE,76.14766677829955,952
2015-04-02T02:00:00Z,HYDRO,HYDRO,203.83424761725794,894
2015-04-02T02:00:00Z,OTHER,BIOMASS,83.50152868323856,156
2015-04-02T02:00:00Z,OTHER,GAS COGEN,33.70190677218967,61
2015-04-02T02:00:00Z,OTHER,OIL/GAS,46.32871570375231,53
2015-04-02T02:00:00Z,OTHER,WOOD/REFUSE,75.38616927888658,158
2015-04-02T02:00:00Z,WIND,WIND,1108.539586519334,1434
2015-04-02T03:00:00Z,COAL,COAL,3910.3465594045324,6271
2015-04-02T03:00:00Z,GAS,COGENERATION,2758.671979896956,4479
2015-04-02T03:00:00Z,GAS,COMBINED CYCLE,808.1318267001046,1716
2015-04-02T03:00:00Z,GAS,SIMPLE CYCLE,14.610000034372012,952
2015-04-02T03:00:00Z,HYDRO,HYDRO,240.3342437587844,894
2015-04-02T03:00:00Z,OTHER,BIOMASS,82.53419151835972,156
2015-04-02T03:00:00Z,OTHER,GAS COGEN,33.596346380445695,61
2015-04-02T03:00:00Z,OTHER,OIL/GAS,46.29393179151747,53
2015-04-02T03:00:00Z,OTHER,WOOD/REFUSE,75.60016282346513,158
2015-04-02T03:00:00Z,WIND,WIND,1200.2346852819621,1434
2015-04-02T04:00:00Z,COAL,COAL,3715.95901307159,6271
2015-04-02T04:00:00Z,GAS,COGENERATION,2756.077514309651,4479
2015-04-02T04:00:00Z,GAS,COMBINED CYCLE,790.264206029839,1716
2015-04-02T04:00:00Z,GAS,SIMPLE CYCLE,12.084597283469307,952
2015-04-02T04:00:00Z,HYDRO,HYDRO,212.87136576690605,894
2015-04-02T04:00:00Z,OTHER,BIOMASS,83.36820349852243,156
2015-04-02T04:00:00Z,OTHER,GAS COGEN,33.66225663926866,61
2015-04-02T04:00:00Z,OTHER,OIL/GAS,46.652320613861086,53
2015-04-02T04:00:00Z,OTHER,WOOD/REFUSE,75.60575217352974,158
2015-04-02T04:00:00Z,WIND,WIND,1089.6112680638169,1434
2015-04-02T05:00:00Z,COAL,COAL,3712.1954284175235,6271
2015-04-02T05:00:00Z,GAS,COGENERATION,2730.7360020298097,4479
2015-04-02T05:00:00Z,GAS,COMBINED CYCLE,756.0851998269558,1716
2015-04-02T05:00:00Z,GAS,SIMPLE CYCLE,12.227680607371859,952
2015-04-02T05:00:00Z,HYDRO,HYDRO,140.23994917505317,894
2015-04-02T05:00:00Z,OTHER,BIOMASS,83.37060948954688,156
2015-04-02T05:00:00Z,OTHER,GAS COGEN,33.632416061825225,61
2015-04-02T05:00:00Z,OTHER,OIL/GAS,46.267809821234806,53
2015-04-02T05:00:00Z,OTHER,WOOD/REFUSE,77.10161883354186,158
2015-04-02T05:00:00Z,WIND,WIND,926.8098737034533,1434
2015-04-02T06:00:00Z,COAL,COAL,3582.5506921911237,6271
2015-04-02T06:00:00Z,GAS,COGENERATION,2762.7818601744043,4479
2015-04-02T06:00:00Z,GAS,COMBINED CYCLE,793.3279003894992,1716
2015-04-02T06:00:00Z,GAS,SIMPLE CYCLE,11.93738881640964,952
2015-04-02T06:00:00Z,HYDRO,HYDRO,159.33926721584464,894
2015-04-02T06:00:00Z,OTHER,BIOMASS,82.56237964418199,156
2015-04-02T06:00:00Z,OTHER,GAS COGEN,33.639540396796335,61
2015-04-02T06:00:00Z,OTHER,OIL/GAS,46.741448141733805,53
2015-04-02T06:00:00Z,OTHER,WOOD/REFUSE,77.1800967534383,158
2015-04-02T06:00:00Z,WIND,WIND,792.5624913876421,1434
2015-04-02T07:00:00Z,COAL,COAL,3539.3116452438303,6271
2015-04-02T07:00:00Z,GAS,COGENERATION,2742.268315690756,4479
2015-04-02T07:00:00Z,GAS,COMBINED CYCLE,760.7561841915713,1716
2015-04-02T07:00:00Z,GAS,SIMPLE CYCLE,12.125513923433092,952
2015-04-02T07:00:00Z,HYDRO,HYDRO,136.44954502215816,894
2015-04-02T07:00:00Z,OTHER,BIOMASS,80.35100804752773,156
2015-04-02T07:00:00Z,OTHER,GAS COGEN,33.57545799255371,61
2015-04-02T07:00:00Z,OTHER,OIL/GAS,46.75565509796142,53
2015-04-02T07:00:00Z,OTHER,WOOD/REFUSE,76.16398638089498,158
