begin_datetime_utc,fuel_type,sub_fuel_type,net_generation_mw,max_capability_mw
2023-09-01T06:00:00Z,COAL,COAL,797.2639875284831,820
2023-09-01T06:00:00Z,DUAL FUEL,DUAL FUEL,464.5902158779568,466
2023-09-01T06:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-0.00344445758395725,130
2023-09-01T06:00:00Z,GAS,COGENERATION,3359.350543755889,5235
2023-09-01T06:00:00Z,GAS,COMBINED CYCLE,1278.2015094810063,2710
2023-09-01T06:00:00Z,GAS,GAS FIRED STEAM,1564.4318658447266,2609
2023-09-01T06:00:00Z,GAS,SIMPLE CYCLE,338.8393108197881,1259
2023-09-01T06:00:00Z,HYDRO,HYDRO,169.4275787054499,894
2023-09-01T06:00:00Z,OTHER,BIOMASS,109.91868663205041,154
2023-09-01T06:00:00Z,OTHER,DUAL FUEL,12.05777759552002,20
2023-09-01T06:00:00Z,OTHER,GAS,3.699950933456421,10
2023-09-01T06:00:00Z,OTHER,GAS COGEN,36.19674703174167,58
2023-09-01T06:00:00Z,OTHER,OIL/GAS,41.54082167731391,53
2023-09-01T06:00:00Z,OTHER,WOOD/REFUSE,78.21877597226037,149
2023-09-01T06:00:00Z,SOLAR,SOLAR,0,1291
2023-09-01T06:00:00Z,WIND,WIND,657.7066606918308,3853
2023-09-01T07:00:00Z,COAL,COAL,797.6892668660482,820
2023-09-01T07:00:00Z,DUAL FUEL,DUAL FUEL,464.5248262871637,466
2023-09-01T07:00:00Z,ENERGY STORAGE,ENERGY STORAGE,-2.777788374159e-4,130
2023-09-01T07:00:00Z,GAS,COGENERATION,3367.813150704503,5235
2023-09-01T07:00:00Z,GAS,COMBINED CYCLE,1198.617181049188,2710
2023-09-01T07:00:00Z,GAS,GAS FIRED STEAM,1576.9318118794758,2609
2023-09-01T07:00:00Z,GAS,SIMPLE CYCLE,356.8730096933577,1259
2023-09-01T07:00:00Z,HYDRO,HYDRO,209.0948396304581,894
2023-09-01T07:00:00Z,OTHER,BIOMASS,113.14207531081306,154
2023-09-01T07:00:00Z,OTHER,DUAL FUEL,12.27027742597792,20
2023-09-01T07:00:00Z,OTHER,GAS,3.699950933456421,10
