begin_datetime_utc,fuel_type,sub_fuel_type,net_generation_mw,max_capability_mw
2019-10-01T06:00:00Z,COAL,COAL,3388.777056759728,5568
2019-10-01T06:00:00Z,DUAL FUEL,DUAL FUEL,63.527900019751655,155
2019-10-01T06:00:00Z,GAS,COGENERATION,3094.80019217915,5028
2019-10-01T06:00:00Z,GAS,COMBINED CYCLE,1070.9753446714085,1748
2019-10-01T06:00:00Z,GAS,SIMPLE CYCLE,291.43798103650414,905
2019-10-01T06:00:00Z,HYDRO,HYDRO,163.37054121388329,894
2019-10-01T06:00:00Z,OTHER,BIOMASS,124.16207874404058,154
2019-10-01T06:00:00Z,OTHER,GAS COGEN,0,58
2019-10-01T06:00:00Z,OTHER,OIL/GAS,45.589865347544354,53
2019-10-01T06:00:00Z,OTHER,WOOD/REFUSE,77.8216222635905,158
2019-10-01T06:00:00Z,SOLAR,SOLAR,0,15
2019-10-01T06:00:00Z,WIND,WIND,97.1237773585154,1647
2019-10-01T07:00:00Z,COAL,COAL,3418.99989303165,5568
2019-10-01T07:00:00Z,DUAL FUEL,DUAL FUEL,63.42855911678738,155
2019-10-01T07:00:00Z,GAS,COGENERATION,3098.935365098715,5028
2019-10-01T07:00:00Z,GAS,COMBINED CYCLE,977.657001750999,1748
2019-10-01T07:00:00Z,GAS,SIMPLE CYCLE,291.1784846509993,905
2019-10-01T07:00:00Z,HYDRO,HYDRO,178.21313661323654,894
2019-10-01T07:00:00Z,OTHER,BIOMASS,125.9178727028105,154
2019-10-01T07:00:00Z,OTHER,GAS COGEN,0,58
2019-10-01T07:00:00Z,OTHER,OIL/GAS,44.55318759918213,53
2019-10-01T07:00:00Z,OTHER,WOOD/REFUSE,78.01995548248291,158
2019-10-01T07:00:00Z,SOLAR,SOLAR,0,15
2019-10-01T07:00:00Z,WIND,WIND,153.59553277471,1647
2019-10-01T08:00:00Z,COAL,COAL,3386.6604665544296,5568
2019-10-01T08:00:00Z,DUAL FUEL,DUAL FUEL,63.607953482733834,155
2019-10-01T08:00:00Z,GAS,COGENERATION,3102.004008669721,5028
2019-10-01T08:00:00Z,GAS,COMBINED CYCLE,945.1765133057701,1748
2019-10-01T08:00:00Z,GAS,SIMPLE CYCLE,255.40130704296962,905
2019-10-01T08:00:00Z,HYDRO,HYDRO,158.08868382520146,894
2019-10-01T08:00:00Z,OTHER,BIOMASS,127.31226724359723,154
2019-10-01T08:00:00Z,OTHER,GAS COGEN,0,58
2019-10-01T08:00:00Z,OTHER,OIL/GAS,43.89961544884576,53
2019-10-01T08:00:00Z,OTHER,WOOD/REFUSE,78.384694756137,158
2019-10-01T08:00:00Z,SOLAR,SOLAR,0,15
2019-10-01T08:00:00Z,WIND,WIND,201.14074253251155,1647
2019-10-01T09:00:00Z,COAL,COAL,3440.090742458767,5568
2019-10-01T09:00:00Z,DUAL FUEL,DUAL FUEL,63.63492896821763,155
2019-10-01T09:00:00Z,GAS,COGENERATION,3104.4391887717775,5028
2019-10-01T09:00:00Z,GAS,COMBINED CYCLE,950.3147614214155,1748
2019-10-01T09:00:00Z,GAS,SIMPLE CYCLE,253.63827206452686,905
2019-10-01T09:00:00Z,HYDRO,HYDRO,165.8524853697088,894
2019-10-01T09:00:00Z,OTHER,BIOMASS,125.4371120378706,154
2019-10-01T09:00:00Z,OTHER,GAS COGEN,0,58
2019-10-01T09:00:00Z,OTHER,OIL/GAS,44.02627602895101,53
2019-10-01T09:00:00Z,OTHER,WOOD/REFUSE,78.72344126595391,158
2019-10-01T09:00:00Z,SOLAR,SOLAR,0,15
2019-10-01T09:00:00Z,WIND,WIND,219.20851516216166,1647
2019-10-01T10:00:00Z,COAL,COAL,3509.6940577422247,5568
2019-10-01T10:00:00Z,DUAL FUEL,DUAL FUEL,63.64909666061401,155
2019-10-01T10:00:00Z,GAS,COGENERATION,3104.295276487006,5028
2019-10-01T10:00:00Z,GAS,COMBINED CYCLE,947.694291782909,1748
2019-10-01T10:00:00Z,GAS,SIMPLE CYCLE,252.18340603195958,905
2019-10-01T10:00:00Z,HYDRO,HYDRO,161.8703148140841,894
2019-10-01T10:00:00Z,OTHER,BIOMASS,125.42376737011803,154
2019-10-01T10:00:00Z,OTHER,GAS COGEN,0,58
2019-10-01T10:00:00Z,OTHER,OIL/GAS,44.41849292967055,53
2019-10-01T10:00:00Z,OTHER,WOOD/REFUSE,78.29113002565173,158
2019-10-01T10:00:00Z,SOLAR,SOLAR,0,15
2019-10-01T10:00:00Z,WIND,WIND,255.40408750891686,1647
2019-10-01T11:00:00Z,COAL,COAL,3476.2516031858654,5568
2019-10-01T11:00:00Z,DUAL FUEL,DUAL FUEL,63.56734830008613,155
2019-10-01T11:00:00Z,GAS,COGENERATION,3101.23019761112,5028
2019-10-01T11:00:00Z,GAS,COMBINED CYCLE,1031.331293798023,1748
2019-10-01T11:00:00Z,GAS,SIMPLE CYCLE,288.7009983221276,905
2019-10-01T11:00:00Z,HYDRO,HYDRO,186.01383345974816,894
2019-10-01T11:00:00Z,OTHER,BIOMASS,124.94666191789838,154
2019-10-01T11:00:00Z,OTHER,GAS COGEN,0,58
2019-10-01T11:00:00Z,OTHER,OIL/GAS,44.19594361623128,53
2019-10-01T11:00:00Z,OTHER,WOOD/REFUSE,77.72361359993616,158
2019-10-01T11:00:00Z,SOLAR,SOLAR,0,15
2019-10-01T11:00:00Z,WIND,WIND,341.97792210201425,1647
2019-10-01T12:00:00Z,COAL,COAL,3494.3484518263076,5568
2019-10-01T12:00:00Z,DUAL FUEL,DUAL FUEL,63.687599156697594,155
2019-10-01T12:00:00Z,GAS,COGENERATION,3101.306085807681,5028
2019-10-01T12:00:00Z,GAS,COMBINED CYCLE,1135.6888392066955,1748
2019-10-01T12:00:00Z,GAS,SIMPLE CYCLE,323.500405448907,905
2019-10-01T12:00:00Z,HYDRO,HYDRO,222.211482023663,894
2019-10-01T12:00:00Z,OTHER,BIOMASS,123.24506812943353,154
2019-10-01T12:00:00Z,OTHER,GAS COGEN,0,58
2019-10-01T12:00:00Z,OTHER,OIL/GAS,44.355737660725914,53
2019-10-01T12:00:00Z,OTHER,WOOD/REFUSE,77.91945803324381,158
2019-10-01T12:00:00Z,SOLAR,SOLAR,0,15
2019-10-01T12:00:00Z,WIND,WIND,437.94015474776427,1647
2019-10-01T13:00:00Z,COAL,COAL,3496.1146165381538,5568
2019-10-01T13:00:00Z,DUAL FUEL,DUAL FUEL,68.48780586242675,155
2019-10-01T13:00:00Z,GAS,COGENERATION,3097.494392504957,5028
2019-10-01T13:00:00Z,GAS,COMBINED CYCLE,1264.9324381722345,1748
2019-10-01T13:00:00Z,GAS,SIMPLE CYCLE,381.7070674861471,905
2019-10-01T13:00:00Z,HYDRO,HYDRO,218.93371821992926,894
2019-10-01T13:00:00Z,OTHER,BIOMASS,126.01148921701643,154
2019-10-01T13:00:00Z,OTHER,GAS COGEN,0,58
2019-10-01T13:00:00Z,OTHER,OIL/GAS,44.20021485646566,53
2019-10-01T13:00:00Z,OTHER,WOOD/REFUSE,78.14723774486117,158
2019-10-01T13:00:00Z,SOLAR,SOLAR,0.01933333218097686,15
2019-10-01T13:00:00Z,WIND,WIND,454.10241872247724,1647
2019-10-01T14:00:00Z,COAL,COAL,3566.148508497874,5568
2019-10-01T14:00:00Z,DUAL FUEL,DUAL FUEL,68.47559480879042,155
2019-10-01T14:00:00Z,GAS,COGENERATION,3080.987924633556,5028
2019-10-01T14:00:00Z,GAS,COMBINED CYCLE,1331.134610792796,1748
2019-10-01T14:00:00Z,GAS,SIMPLE CYCLE,391.9181929207841,905
2019-10-01T14:00:00Z,HYDRO,HYDRO,180.99342263226708,894
2019-10-01T14:00:00Z,OTHER,BIOMASS,127.265245718956,154
2019-10-01T14:00:00Z,OTHER,GAS COGEN,0,58
2019-10-01T14:00:00Z,OTHER,OIL/GAS,43.826193495856394,53
2019-10-01T14:00:00Z,OTHER,WOOD/REFUSE,81.69865155961779,158
2019-10-01T14:00:00Z,SOLAR,SOLAR,1.3564999490479628,15
2019-10-01T14:00:00Z,WIND,WIND,440.2030180345972,1647
2019-10-01T15:00:00Z,COAL,COAL,3496.857900106642,5568
2019-10-01T15:00:00Z,DUAL FUEL,DUAL FUEL,68.35010873158772,155
2019-10-01T15:00:00Z,GAS,COGENERATION,3077.335457022455,5028
2019-10-01T15:00:00Z,GAS,COMBINED CYCLE,1354.9290057023366,1748
2019-10-01T15:00:00Z,GAS,SIMPLE CYCLE,403.2096599558989,905
2019-10-01T15:00:00Z,HYDRO,HYDRO,219.72275097297296,894
2019-10-01T15:00:00Z,OTHER,BIOMASS,125.22252376450433,154
2019-10-01T15:00:00Z,OTHER,GAS COGEN,0,58
2019-10-01T15:00:00Z,OTHER,OIL/GAS,44.20520500818888,53
2019-10-01T15:00:00Z,OTHER,WOOD/REFUSE,76.93470617612202,158
